What is agglomerative clustering,"Starts with each data point as a cluster and merges the two nearest clusters iteratively until a desired number of clusters k is reached.<br><br><b>ELI5:</b> Imagine each person is their own group, and then the closest two people join forces, then the next closest pair, and so on, until everyone is in one big group.",aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::hierarchical_clustering_technique
What is divisive clustering,"Starts with all data points in a single cluster and recursively splits clusters until a desired number of clusters k is reached. The splitting criterion is complex.<br><br><b>ELI5:</b> Imagine everyone starts in one giant room, and then the room is split into two, then one of those rooms is split again, and so on, until you have the right number of smaller rooms.",aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::hierarchical_clustering_technique
What is a dendrogram,"A tree-like diagram that visualizes the hierarchical clustering process, showing the sequence of merges or splits and the distances at which they occur.<br><br><b>ELI5:</b> It's like a family tree for your data points, showing how they gradually group together or split apart.",aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::hierarchical_clustering_technique
How does min inter cluster similarity work,Defines the similarity between two clusters as the minimum distance between any point in one cluster and any point in the other cluster.<br><br><b>ELI5:</b> The clusters are considered close if even one point from each cluster is very near each other.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::hierarchical_clustering_technique
How does max inter cluster similarity work,Defines the similarity between two clusters as the maximum distance between any point in one cluster and any point in the other cluster.<br><br><b>ELI5:</b> The clusters are considered close if at least one point from each cluster is very far from each other.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::hierarchical_clustering_technique
How does group average inter cluster similarity work,"Defines the similarity between two clusters as the average similarity between all pairs of points, where one point is from the first cluster and the other is from the second.<br><br><b>ELI5:</b> It's like finding the average closeness between every possible pair of people, one from each group.",aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::hierarchical_clustering_technique
How does distance between centroids work,Defines the similarity between two clusters based on the distance between their calculated centroids (mean points).<br><br><b>ELI5:</b> We measure how far apart the 'centers of mass' of two groups are.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::hierarchical_clustering_technique
How does Ward's method work,"Merges clusters to minimize the increase in total within-cluster variance. It uses squared distances in its calculations, similar to Group Average.<br><br><b>ELI5:</b> It tries to merge groups in a way that keeps the groups as 'tight' and compact as possible after the merge.",aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::hierarchical_clustering_technique
How does min inter cluster similarity affect clustering,Can handle non-globular distributions but is sensitive to noise and outliers.<br><br><b>ELI5:</b> It's good at finding oddly shaped groups but can be easily fooled by a few stray points.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::hierarchical_clustering_technique
How does max inter cluster similarity affect clustering,"Less prone to outliers and noise but tends to break large clusters and is biased towards globular clusters.<br><br><b>ELI5:</b> It's good at ignoring weird points and keeping big groups together, but it might split a large, spread-out group into smaller, rounder ones.",aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::hierarchical_clustering_technique
How does group average similarity affect clustering,"Less prone to outliers and noise but biased towards globular clusters.<br><br><b>ELI5:</b> It's good at ignoring weird points and prefers to form round, compact groups.",aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::hierarchical_clustering_technique
How does distance between centroids affect clustering,"Less prone to outliers and noise but biased towards globular clusters.<br><br><b>ELI5:</b> It's good at ignoring weird points and prefers to form round, compact groups.",aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::hierarchical_clustering_technique
How does Ward's method affect clustering,"Less prone to outliers and noise but biased towards globular clusters.<br><br><b>ELI5:</b> It's good at ignoring weird points and prefers to form round, compact groups.",aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::hierarchical_clustering_technique
What is DBSCAN clustering,Clusters dense regions separates sparse regions into noise<br><br><b>ELI5:</b> Imagine finding islands (clusters) in an ocean (dataset) by looking for areas with many people (dense regions) and separating them from empty spaces (sparse regions).,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::dbscan_density_based_clustering_technique
What is density at point P,Number of points within radius eps of point P<br><br><b>ELI5:</b> How many friends are within arm's reach (radius eps) of you (point P).,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::dbscan_density_based_clustering_technique
What is a dense region,A region with at least MinPts points within radius eps<br><br><b>ELI5:</b> A spot where at least a certain number of people (MinPts) are gathered closely together (within radius eps).,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::dbscan_density_based_clustering_technique
What is a core point,A point with at least MinPts points in its eps radius<br><br><b>ELI5:</b> Someone who is in a crowded area (dense region) and has many people nearby.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::dbscan_density_based_clustering_technique
What is a border point,A point within eps radius of a core point but not a core point itself<br><br><b>ELI5:</b> Someone standing just outside the main crowd but still close enough to be considered part of the group.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::dbscan_density_based_clustering_technique
What is a noise point,"A point that is neither a core point nor a border point<br><br><b>ELI5:</b> Someone standing all alone, far away from any groups.",aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::dbscan_density_based_clustering_technique
How does DBSCAN work objective,Identify dense regions as clusters and sparse regions as noise<br><br><b>ELI5:</b> To find groups of closely packed items and separate them from isolated items.,aaic::module_7_data_mining_unsupervised_learning_and_recommender_systems_real_world_case_studies::dbscan_density_based_clustering_technique
